DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2015-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2015-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2016-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2016-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2017-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2017-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2018-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2018-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2019-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2019-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2023-S1,1021,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2023-S2,1021,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2024-S1,1091,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2024-S2,1091,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2025-S1,1121,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2025-S2,1121,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2026-S1,1220,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CY,2026-S2,1220,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,1999-S1,180,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,1999-S2,200,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2000-S1,220,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2000-S2,247,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2001-S1,279,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2001-S2,279,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2002-S1,307,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2002-S2,307,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2003-S1,342,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2003-S2,342,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2004-S1,365,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2004-S2,365,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2005-S1,394,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2005-S2,394,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2006-S1,408,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2006-S2,429,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2007-S1,436,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2007-S2,436,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2008-S1,433,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2008-S2,433,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2009-S1,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2009-S2,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2010-S1,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2010-S2,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2011-S1,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2011-S2,434,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2012-S1,432,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2012-S2,432,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2013-S1,439,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2013-S2,439,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2014-S1,472,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2014-S2,472,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2015-S1,505,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2015-S2,505,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2016-S1,536,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2016-S2,536,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2017-S1,593,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2017-S2,593,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2018-S1,643,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2018-S2,643,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2019-S1,693,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2019-S2,693,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2020-S1,723,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2020-S2,723,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2021-S1,711,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2021-S2,711,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2022-S1,736,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2022-S2,736,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2023-S1,786,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2023-S2,786,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2024-S1,851,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2024-S2,851,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2025-S1,942,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2025-S2,942,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2026-S1,1015,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,CZ,2026-S2,1015,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2015-S1,1349,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2015-S2,1349,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2016-S1,1348,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2016-S2,1348,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2017-S1,1414,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2017-S2,1414,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2018-S1,1424,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2018-S2,1424,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2019-S1,1459,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2019-S2,1459,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2020-S1,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2020-S2,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2021-S1,1479,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2021-S2,1494,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2022-S1,1507,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2022-S2,1604,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2023-S1,1832,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2023-S2,1832,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2024-S1,1888,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2024-S2,1888,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2025-S1,1996,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2025-S2,1996,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2026-S1,2164,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DE,2026-S2,2164,e,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2015-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2015-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2016-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2016-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2017-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2017-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2018-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2018-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2019-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2019-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2023-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2023-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2024-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2024-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2025-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2025-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2026-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,DK,2026-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,1999-S1,133,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,1999-S2,133,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2000-S1,148,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2000-S2,148,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2001-S1,162,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2001-S2,162,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2002-S1,189,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2002-S2,189,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2003-S1,220,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2003-S2,220,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2004-S1,248,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2004-S2,248,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2005-S1,263,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2005-S2,263,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2006-S1,276,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2006-S2,276,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2007-S1,314,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2007-S2,314,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2008-S1,368,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2008-S2,368,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2009-S1,375,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2009-S2,375,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2010-S1,381,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2010-S2,381,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2011-S1,375,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2011-S2,375,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2012-S1,384,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2012-S2,384,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2013-S1,417,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2013-S2,417,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2014-S1,458,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2014-S2,458,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2015-S1,503,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2015-S2,503,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2016-S1,546,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2016-S2,546,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2017-S1,581,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2017-S2,581,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2018-S1,603,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2018-S2,603,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2019-S1,636,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2019-S2,636,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2020-S1,679,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2020-S2,679,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2021-S1,641,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2021-S2,641,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2022-S1,657,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2022-S2,657,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2023-S1,727,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2023-S2,727,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2024-S1,818,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2024-S2,818,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2025-S1,876,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2025-S2,876,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,PPS,EE,2026-S1,876,e,
